Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Distance,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Class
39.7431,20.2266,3.2121,0.2197,0.1194,22.7578,24.3205,8.7425,12.148,93.2771,X,S,X,D3MEFZ5HD5,D8A15,g
91.4561,16.907,3.2584,0.1969,0.099,-18.7508,56.5931,-8.1813,32.984,114.641,Y,X,V,8T2FV8JIR3,XWYAR,h
23.9355,15.7287,2.4393,0.4836,0.2564,-20.9615,-11.3804,7.0833,86.6051,211.768,S,X,T,IQPR5P964U,J8VWK,g
24.2788,21.7553,2.6996,0.3105,0.19,18.0525,21.1536,18.2477,73.2165,93.6929,V,T,T,OFXEFBGO5I,DSX4E,h
75.183,28.4251,3.3473,0.196,0.1063,-103.585,56.2553,25.7463,4.178,257.119,Y,Z,Y,DO2KO8ZVV3,VKF10,g
21.1959,6.9776,2.0986,0.7171,0.3944,-23.238000000000003,-12.0343,-6.26,76.7401,148.004,Q,X,T,MOILO01DMX,7LJFG,g
43.6408,30.945,3.2459,0.1822,0.0911,-10.3238,-31.642,-3.7498,69.045,138.003,Y,W,T,VLIHGMZUI3,B86NJ,g
103.799,41.6904,4.213,0.079,0.0428,-45.7858,81.4942,-20.2735,2.833,280.41,Z,Y,Z,RQ6ADHJWD9,0H2N8,g
42.0533,32.5927,3.1266,0.1868,0.0871,28.6127,30.9363,20.8904,10.6589,253.6093,Y,S,X,ZY2GG3VMWG,YXT4F,h
84.8658,36.6013,2.8238,0.2971,0.1853,-35.3613,-74.705,25.1221,1.804,345.464,W,Y,Z,NL29Z7CY33,ASCMF,g
47.1228,13.6892,2.5993,0.3799,0.2201,43.32,21.3999,9.4046,13.464,129.532,U,R,W,76DEPQZXV9,EFGF9,g
105.125,17.8888,2.7177,0.4559,0.3209,-67.2858,-65.8081,-15.5054,8.648,332.175,T,Y,X,ZQBOKKOTTX,ZIR0I,g
25.5266,13.5188,2.4771,0.4267,0.225,-20.3338,17.8873,-2.0969,5.2328,189.281,T,X,Y,XFYYVWUY8I,LQKFH,g
49.2676,22.2474,3.1854,0.278,0.1504,25.538,47.5608,-9.1138,0.0549,234.989,W,S,Z,RB91ZQAJYG,XC883,g
26.6552,19.372,2.8017,0.3899,0.2013,37.8216,12.9495,-15.7926,19.8988,203.361,U,R,W,IQ5X5GVM09,YWXJK,g
19.5635,12.4885,2.4882,0.447,0.2878,10.5101,6.5262,-16.8556,13.0329,154.5766,T,U,X,GI6C194N6E,4UNZH,h
57.0431,19.9269,3.3516,0.2007,0.1124,60.1126,43.7231,-9.1723,6.306,166.57,Y,Q,Y,SWCC7CYHGJ,JM650,g
48.8922,23.0023,2.7835,0.2173,0.1243,70.161,-8.2962,12.4883,2.0888,121.642,X,Q,Z,BYR1T5LYNX,GWUKV,g
92.8723,25.685,3.1553,0.242,0.1619,-25.5033,51.797,-19.0013,7.7301,304.585,X,X,X,YQBS4GDCMA,42XM0,g
109.9571,70.7703,3.4752,0.1442,0.0568,82.9203,57.1464,34.6424,76.0998,312.2981,Z,Q,T,VPUMLDTZQV,TAOKR,h
56.7097,28.7761,3.225,0.1719,0.0803,120.5699,-20.5209,2.5029,0.2003,204.8733,Y,Q,Z,BIL9W7ATFB,53AQ2,h
72.7691,31.4427,3.861,0.1621,0.0812,11.3661,60.4412,-18.9664,0.7859,249.506,Z,U,Z,3ZB86995KU,ANQ06,g
212.7638,82.92,4.7133,0.0488,0.0008,119.9577,-182.4259,37.0734,9.5929,155.0509,Z,Q,X,2QRBTPBCT1,3F2ZK,h
22.8998,10.4377,2.2451,0.4414,0.2133,-23.1011,3.4096,2.1152,84.7038,44.1264,T,X,T,9IQVPTNJYF,XF1SF,h
37.8325,20.1834,2.5587,0.6906,0.4489,8.6316,-29.3001,-21.6315,64.525,379.307,Q,U,T,VMVD1HB2Z7,XMRVF,g
37.1179,17.9932,2.6998,0.2735,0.1487,37.261,27.851,12.792,0.8845,217.719,W,R,Z,JBADMU1SZ2,T5FDE,g
21.5732,0.0,2.1222,0.7698,0.4792,-1.8113,9.6718,0.0,0.0002,118.189,Q,V,Z,EFE514YDMX,Q3RYF,g
16.9836,10.7925,2.2553,0.6278,0.4028,0.7126,-4.2068,7.8356,33.7063,126.62,R,V,V,WHNNODMHQS,SH992,g
31.5542,25.2923,2.7616,0.2445,0.143,23.5903,-14.8746,8.6502,33.3694,242.883,X,S,V,M0YTY9QX9Z,ZQ2AJ,h
71.6059,23.5821,2.9673,0.3623,0.2032,-81.6532,39.9093,23.3787,50.857,119.194,U,Z,U,R3OVJYZCXR,PQSCA,h
25.4589,13.0288,2.3314,0.5175,0.3147,-8.2082,-13.0703,-12.8604,14.963,111.538,S,W,W,4H07J1XBZU,49C7L,g
19.6285,10.546,2.3345,0.6343,0.3403,8.7448,-17.4441,-10.7656,14.4,203.949,R,U,W,P8K7X34PWS,XZPUL,g
37.5297,21.1485,3.1765,0.2231,0.1156,20.989,22.3961,-6.9219,30.76,189.635,X,S,V,6JCD8CX1U8,ETVQW,g
39.1899,16.9555,2.4579,0.3798,0.1899,30.3464,-22.0058,-7.664,5.222,180.757,U,R,Y,4TFUZMOMQ6,KRLLZ,g
63.1254,18.643,2.8762,0.3311,0.1749,-69.8622,49.6986,-21.2178,6.9492,293.428,V,Y,X,G5K0DI2J3P,UWGD7,g
56.5912,29.0345,3.0775,0.2298,0.1248,-25.5512,-9.6603,17.2837,43.3511,268.6244,X,X,U,SJNB1U1D6C,AACR0,h
27.9597,20.1168,2.7486,0.4103,0.2221,-13.8151,12.3317,-17.1105,13.2785,201.187,T,W,W,WBRK2N7Z6V,F7CHX,g
24.0251,14.1002,2.6227,0.4386,0.2586,-3.2899,-17.2089,-4.9169,53.5781,106.394,T,W,U,CW4MB3YUGI,EWIT7,h
52.7202,9.1759,2.4464,0.3828,0.2057,44.7987,33.1382,-6.6464,11.7646,192.422,U,R,X,9PIX046ZP5,ET20F,g
34.9412,24.3793,3.1654,0.2412,0.1261,32.5757,-23.1328,-14.5903,5.6692,134.92600000000002,X,R,Y,870B69OR9E,830EF,g
73.2547,19.5552,2.5545,0.357,0.1939,-44.1258,34.5939,16.6915,23.149,282.616,U,Y,W,AJXG6715ZO,VHNAA,g
21.7089,14.8872,2.5145,0.4709,0.237,-24.4015,-7.3236,-10.3151,3.465,158.37,S,X,Y,9HOTHW7PZ3,6KFKA,g
26.0797,9.9276,2.4479,0.4456,0.2478,-13.5483,16.4528,5.2148,59.946000000000005,96.0915,T,W,U,BTUT8XP20B,0PCU6,g
33.9812,24.0802,2.9554,0.2737,0.1391,5.1545,18.5123,-10.853,14.1901,33.0162,W,U,W,QBL5O81MF6,8KO6A,g
16.1266,6.3588,2.1016,0.7827,0.4686,3.7918,-8.1461,3.0273,34.2326,207.2686,Q,V,V,GHF0MKHLDC,HYIZO,h
50.589,22.9554,2.7792,0.5287,0.3367,-36.2332,-52.5121,15.5852,23.132,88.93700000000001,S,Y,W,Q9HXIG0FT0,OH4JT,h
50.6729,25.5368,3.0763,0.1839,0.126,7.0156,20.9158,-9.8045,57.7969,243.1062,Y,U,U,BT60DWAGKA,D4N0X,h
67.2183,24.5772,2.7566,0.3327,0.1708,48.6413,62.1634,-18.2032,45.402,243.628,V,Q,U,53X36JADIJ,PA6TL,h
33.3506,20.8092,2.9841,0.3807,0.2391,26.0592,21.9905,17.9882,5.18,251.602,U,S,Y,GRZB6UE5R4,A9VXN,g
35.3773,16.9702,2.6566,0.3506,0.1929,27.6359,16.8164,8.8632,0.2798,214.921,V,S,Z,K9I26QXWHK,L7WIH,g
36.6832,8.011000000000001,2.5614,0.6975,0.4471,1.1354,27.7575,9.5859,24.6982,198.9708,Q,V,V,QLRR41OVFG,87BTE,h
82.258,24.8821,3.321,0.159,0.0833,38.6357,89.8179,-15.4092,10.429,270.598,Z,R,X,901HRPMF6W,78S5G,g
48.0501,29.1882,3.3365,0.2009,0.1044,16.5405,39.0543,-15.2305,19.9604,117.139,Y,T,W,RLFUCW71HZ,6ZISS,g
25.3267,14.4796,2.5496,0.3977,0.213,-18.4885,14.7904,5.3284,81.0686,53.8159,U,X,T,5A2RGV8UQW,HVI1Q,g
22.8388,10.5252,2.643,0.5893,0.3606,24.3207,16.6751,11.8976,2.1032,114.393,R,S,Z,MUDGFN2WLO,ORA76,h
72.0759,30.7951,2.9593,0.3641,0.1975,-62.4797,-45.3901,18.8908,53.6123,306.6501,U,Y,U,VJUSZZT4TT,GCXGB,h
12.611,11.815,2.1189,0.6996,0.3764,-16.0112,9.5045,9.1143,5.0155,166.312,Q,X,Y,PGL2L3A08D,27ESA,g
26.296,20.5655,2.74,0.3494,0.2084,5.4321,13.0944,4.5499,64.2875,80.0205,V,U,T,JSV7TSAHPP,RI0H0,g
69.0482,15.9119,2.9167,0.252,0.1423,-133.608,62.8196,-11.7357,5.638,288.171,X,Z,Y,GUC1BJ9HK7,2F5Z8,g
44.5474,23.3574,3.3005,0.2148,0.1229,15.947,31.0484,-10.0874,0.154,181.784,X,T,Z,F1IDFVD26N,TWMC9,g
71.3117,39.923,3.6541,0.159,0.1006,-59.3005,49.6026,20.5541,14.1486,300.951,Z,Y,W,7KPQQCKATN,9X1FL,g
68.8641,21.4735,2.9484,0.3525,0.1909,-62.2684,-41.2418,14.4764,0.1121,175.83,V,Y,Z,UOXSKHGLU1,KGVIN,h
22.999,10.0378,2.5826,0.5673,0.3359,14.6812,-13.5328,5.6413,11.3007,119.039,R,T,X,MUQPAXQO1C,7TL13,g
168.06799999999998,78.9017,3.5081,0.2328,0.1277,-34.0749,-107.986,-49.9455,66.182,320.589,X,Y,T,TDY5UGI8P0,QNB7U,h
62.9751,30.8424,3.1771,0.1043,0.0759,-93.4246,51.9049,10.4588,42.6852,238.5861,Z,Z,U,68D2X4ZNQP,YJC8T,h
43.4047,8.0794,2.9491,0.3627,0.213,4.074,24.416,-12.4289,12.8929,111.09,U,U,X,YGZBR1FEWE,6AR07,h
42.8176,17.5801,2.6915,0.3683,0.2004,-41.91,7.2154,-12.3568,4.9361,125.49,U,Y,Y,VYG7N0KXLK,6QQLR,g
25.8364,18.8065,2.659,0.3816,0.1941,3.8979,19.2688,-10.7975,4.6269,248.951,U,V,Y,F5I9NYXG8O,VGH84,g
19.0206,14.3772,2.5527,0.521,0.3011,3.004,-10.6864,-3.7082,89.1761,159.873,S,V,T,LAU46BW781,JG7EU,g
27.3062,10.5344,2.3936,0.5414,0.2768,26.5772,22.586,-8.2512,22.5743,195.661,S,S,W,IMUE2XPLUK,Q19L4,g
38.2285,18.7394,2.899,0.2801,0.1634,27.1665,31.6882,9.4953,23.28,128.97,W,S,W,NVJPM78TTU,DFDW0,g
14.1677,12.2639,2.4124,0.5824,0.3861,14.5443,16.8662,-15.4137,23.0186,221.5359,R,T,W,9QRA2BCT5I,LIEHU,h
61.7197,29.9904,3.3175,0.1925,0.1018,-69.2407,36.3251,-16.2664,1.32,291.987,Y,Y,Z,O2CKTBPPEA,1VVON,g
21.3047,6.9613,2.0473,0.7085,0.3901,23.5513,11.6434,-6.331,82.8039,245.893,Q,S,T,00NYV82EW8,E25B7,g
32.0586,15.6976,2.5072,0.3826,0.2037,-2.3114,-17.7455,-11.3244,12.1807,193.794,U,V,X,E19BWHUPVB,1U4OH,g
25.3347,22.0816,2.7616,0.3377,0.1844,-36.7506,10.4672,7.9494,41.911,52.4654,V,Y,U,JGB24NE93C,7QE4V,g
31.7635,11.2963,2.5641,0.3493,0.176,-28.4817,18.3141,-3.8177,16.9799,123.705,V,X,W,1DKCSB2237,TVHYZ,g
34.2265,24.0467,3.1511,0.2331,0.1176,36.2208,20.0492,7.5914,4.551,144.79399999999998,X,R,Y,G54AJ3H01V,KCNC8,g
22.9984,18.3025,2.7033,0.3881,0.2327,25.1272,19.8852,11.1359,41.034,185.909,U,S,U,TGKSBOH1Q3,LACFG,g
15.806,11.77,2.4298,0.6283,0.3699,-1.2754,3.923,6.9158,15.8601,161.704,R,V,W,WC07I1U0VJ,S4VZ3,h
33.5981,14.042,2.7756,0.3521,0.1802,44.8047,22.0735,-5.736000000000001,16.463,180.03799999999998,V,R,W,XC6HBJZ3NI,Q2HCQ,g
30.7372,13.1739,2.7364,0.4183,0.2321,9.3225,25.4618,6.6722,44.74,244.411,T,U,U,FMSRX2FP80,MZWI3,h
85.9449,38.135,3.083,0.2547,0.1289,125.9495,-73.0949,19.4318,54.9005,205.571,X,Q,U,P5CSL1ZIIT,3R5U5,h
23.2007,9.7733,2.2788,0.5579,0.2921,-25.5851,-17.1035,-10.6575,30.7414,52.9858,R,X,V,O2ZBM94PTX,BMU9C,g
32.5517,12.968,2.4541,0.5589,0.3708,-29.0313,-24.5179,-10.8125,15.486,156.299,R,Y,W,Q2UFJZ32QA,E4GTB,g
20.9032,7.0846,2.0273,0.723,0.3803,23.4655,11.4034,6.0662,25.9219,202.874,Q,S,V,Y6W79EQN36,NZEDD,g
65.8319,61.4044,3.0416,0.3671,0.1967,-41.89,-55.0792,-34.2747,11.356,353.09,U,Y,X,FNY5KHHGA7,08ONI,h
18.8562,16.46,2.4385,0.5282,0.2933,25.1269,-6.5401,-16.9327,11.461,162.84799999999998,S,S,X,A4SJB4B5NW,MN57E,g
45.6732,13.7702,2.5599,0.4711,0.2769,38.5189,39.5442,8.6794,0.762,175.78099999999998,S,R,Z,14KI9RPSYG,40C20,g
76.7605,21.3045,2.9854,0.2203,0.1143,-105.995,48.867,12.6649,4.141,279.831,X,Z,Y,GCDZWA5ODU,PB9P7,g
89.66799999999999,19.9066,3.0821,0.2202,0.1279,-103.764,68.3034,20.4865,1.189,257.714,X,Z,Z,SS9ZGO48W4,R0534,g
90.5525,36.4024,3.9952,0.1171,0.0632,-38.4156,71.3796,-10.4312,4.077,294.691,Z,Y,Y,SA9YKT0O3V,A07K9,g
102.077,17.4616,2.9943,0.2979,0.1727,-150.671,48.1427,-16.7787,4.3488,271.35200000000003,W,Z,Y,F8J79OV9IG,G27TA,g
35.1728,28.8254,2.8724,0.2871,0.1791,22.1049,21.8924,-21.9609,28.8991,122.023,W,S,V,BAVSCHX5HR,OF27U,g
43.1955,18.2841,2.8899,0.2616,0.1347,-24.5406,37.1483,15.1093,0.075,162.797,W,X,Z,XF2VPXCWAS,Z26HJ,g
18.2802,10.9045,2.6055,0.6662,0.3811,4.1718,8.5354,-6.77,62.513000000000005,219.8536,Q,U,U,XEQR99YFQS,8QVHK,h
23.9972,15.9345,2.3784,0.4519,0.2741,12.9755,12.8222,-15.1791,17.7641,126.346,T,T,W,FC5P65AV7B,F89F4,g
101.9,45.4713,4.1916,0.0856,0.0434,-143.185,74.1126,31.5528,1.078,298.574,Z,Z,Z,Z3YEIIO72H,YXWLS,g
19.7725,12.5631,2.4108,0.4971,0.2777,-2.705,11.2371,-10.1412,43.56100000000001,99.4016,S,V,U,6HUMSGEW0R,AU577,g
25.8026,11.8657,2.4533,0.3979,0.213,-35.7191,-13.3331,3.955,7.346,131.925,U,Y,X,WZR0Z2T1XX,ARYK7,g
16.9503,10.5943,2.3385,0.6697,0.4151,2.5271,-6.1621,8.1174,69.1045,200.555,Q,V,T,Z6KFWK51LK,43LD7,g
50.6455,29.5536,3.2977,0.193,0.1005,-67.0514,44.6014,-22.4322,19.0501,281.812,Y,Y,W,98R6ASXM48,4IHPU,g
13.0451,10.91,2.1319,0.7601,0.4539,14.0221,-5.3863,10.2706,81.2793,136.507,Q,T,T,ODHL98T6RW,U5MMF,g
26.7419,16.7192,2.5234,0.3751,0.2057,11.3432,6.8641,-10.9322,79.01100000000001,205.8457,U,U,T,MVQOEMMCN7,WDLL4,h
43.48,8.6907,2.5347,0.3971,0.2117,42.5859,-22.1743,-5.9437,1.7009999999999998,180.013,U,R,Z,RBPITJTB81,XWV72,g
64.3343,17.4503,3.3917,0.2905,0.1743,-63.4087,46.0408,-10.0344,4.3085,298.41,W,Y,Y,B82MR74D5K,J0J08,g
24.7422,12.3153,2.5024,0.4937,0.316,12.588,17.9898,-8.0719,52.9186,199.835,S,T,U,LCALVQ4ZEB,Y165C,h
32.6685,11.9,2.844,0.3822,0.2095,-21.707,-35.5266,-9.8157,40.8331,164.8638,U,X,U,DNC73DM7EH,KY8HZ,h
27.1973,9.1391,2.3881,0.5685,0.2985,20.8706,13.5485,-7.2627,27.3457,215.2526,R,S,V,X00ECH4VJO,ZD26D,h
25.9126,10.5144,2.4381,0.7156,0.3672,-29.533,-6.1689,-1.3718,42.753,242.3657,Q,Y,U,WRZI4NR4QW,YBG1R,h
90.7035,32.6492,3.5602,0.1729,0.0896,71.1388,75.2937,-9.8135,1.5563,345.29,Y,Q,Z,91KRPMNGK4,3N7LO,g
40.2542,12.4191,2.776,0.3518,0.2018,0.9319,19.9151,-9.9804,44.905,257.732,V,V,U,W7P3DG7J9E,BV8TW,h
43.7592,23.0203,3.2831,0.2001,0.1019,-14.7281,17.2608,-20.028,5.167000000000001,220.111,Y,X,Y,F5Y2KYMKP3,P2ORN,g
136.716,34.9366,3.1082,0.2307,0.1196,-178.358,99.6708,-22.3847,13.195,246.961,X,Z,W,AJVGZ2ISLU,OPN4W,h
76.4722,39.5121,3.4648,0.1238,0.0619,73.6714,94.346,16.1733,9.8048,182.45,Z,Q,X,SFZHDH53ZC,RFQTC,g
26.7604,16.6151,2.5065,0.4829,0.2695,-19.225,-14.5471,8.6584,23.959,128.879,S,X,V,2LPZTHIZY1,PO1HQ,g
105.399,18.8615,2.7451,0.2968,0.1718,-96.8059,33.4538,-13.9603,12.071,237.882,W,Z,X,5G30K3PQCZ,H5UP1,g
26.2027,7.1995,2.2765,0.6138,0.3201,-9.4944,-12.3954,2.6426,80.0288,173.5,R,W,T,41Q9FE7UKA,TZP5N,h
34.2309,13.5888,2.6785,0.4088,0.2107,-20.7312,-9.3222,6.336,8.344,143.81,T,X,X,SGU0R5LK0O,X50B4,g
142.286,70.9921,3.2997,0.173,0.0895,-121.795,-120.157,42.9686,48.019,87.1874,Y,Z,U,U7RFEE6NLE,T0IAR,h
22.9006,12.6407,2.6232,0.4833,0.2536,16.6679,12.9589,-8.2808,11.7582,138.64700000000002,S,T,X,LAWOPGXCIH,2VYYU,g
23.0745,11.3649,2.4893,0.6224,0.3712,26.3584,8.5667,-3.1232,60.6173,205.76,R,S,U,MSP1KCRF5M,4D3JU,h
23.0384,15.9018,2.5647,0.4687,0.2466,-30.4664,14.2836,11.3302,80.508,119.488,S,Y,T,7Q9AW8J2ZA,EFBXO,h
35.7114,18.3727,2.9378,0.3785,0.2349,26.0885,29.8842,-14.3419,3.7819,176.297,U,S,Y,1O9X5MJIM9,EWRW1,g
32.4246,14.8329,2.7936,0.3163,0.1754,33.3154,34.1108,-5.9724,64.1998,263.1032,V,R,T,1IF7NY3TXT,RYDQA,h
94.1467,18.9409,3.0249,0.3154,0.1903,-14.1273,67.9024,-20.1648,1.505,347.551,V,W,Z,RXXDH0BQ0A,UUESV,g
92.4049,31.1437,3.8364,0.1593,0.0887,-32.729,68.3527,-11.2108,0.616,297.73400000000004,Z,Y,Z,O3JZC1MQ8X,7FESC,g
23.3974,18.5583,2.5472,0.3745,0.1943,-13.9162,-8.6083,12.8379,78.842,162.60399999999998,U,W,T,67VVTVXJG2,9ULFT,h
20.7262,12.8883,2.3865,0.4723,0.2567,-16.7841,-9.4132,-5.5527,14.549,190.537,S,X,W,JQKYIHASKM,VN1T3,g
59.7264,24.6707,2.8341,0.2901,0.1941,-14.6332,-28.9203,-18.9417,28.28,200.505,W,X,V,BPEF2OPCYP,GP42B,g
94.4022,26.7836,3.1505,0.21,0.1155,24.1913,70.0293,10.7786,5.8196,250.4367,Y,S,Y,PWIZMSONBQ,4KTX0,h
23.385,11.423,2.4575,0.6127,0.3839,7.5995,13.0986,11.6698,58.3073,73.6947,R,U,U,UQR23S5Q4A,DQTPD,h
45.5931,19.0426,3.2043,0.2214,0.1529,10.5501,24.091,6.5958,14.1587,114.6499,X,U,W,GXVIVNZWH1,QY7SX,h
21.5372,15.7724,2.8142,0.4847,0.2937,11.7702,14.5723,-8.1782,5.69,88.5483,S,U,Y,211GNC6CGE,NRJVN,g
265.5424,69.4251,3.2266,0.2337,0.1531,464.631,-287.3636,42.0901,74.8054,145.7859,X,Q,T,TOPSWJZBZM,AT6T2,h
16.4883,11.4327,2.29,0.5897,0.341,2.5672,-6.7324,6.3345,33.4578,129.21,R,V,V,ZTBWKS569V,VJO0U,g
67.8374,19.9017,3.2491,0.2835,0.1434,35.7355,79.9025,-10.6692,6.1571,232.258,W,R,Y,BX6YELADAA,LJ8MV,g
206.403,59.0292,3.36,0.0934,0.0482,-116.974,-222.417,-55.9079,2.8755,92.9775,Z,Z,Y,O5IFHYSUWB,Y0BG4,h
29.9525,16.7684,2.525,0.3522,0.1836,2.8502,-21.0671,-9.285,8.402000000000001,160.31,V,V,X,5CV1RQAA4I,JREZZ,g
23.5463,13.5595,2.6309,0.4772,0.2538,-7.8784,-7.2848,-3.5004,52.9529,77.7417,S,W,U,JSB4PSVPIQ,FUAFH,h
19.4174,12.5738,2.4616,0.5803,0.361,-13.4007,-16.7375,-4.3015,63.385,200.235,R,W,T,N52FEAAC7F,3809T,g
83.0942,27.4695,3.431,0.1494,0.0877,80.7714,87.1243,21.7443,1.763,211.57,Z,Q,Z,927NPF2B0S,77XT7,g
17.1365,16.6696,2.3936,0.5495,0.3212,-2.9362,-12.7945,-13.0813,6.442,206.396,R,V,Y,G4Q6GVDR64,Y9UVW,g
20.6204,8.7072,2.1851,0.5608,0.3138,-19.7423,24.1898,12.4961,39.6851,205.3396,R,X,V,PXG618CQRR,OSJNZ,h
19.0828,12.085,2.6056,0.5541,0.2968,-2.6998,16.489,3.5801,45.0719,105.1441,R,V,U,Q6XTSDSBUQ,ZXAMP,h
36.2672,10.7377,2.6889,0.3849,0.2119,-31.6599,18.6649,7.6944,87.695,258.539,U,Y,T,E7NQFD3BNW,BEGHC,h
21.2302,12.2991,2.2889,0.4627,0.2442,0.5732,-6.5729,-10.8021,43.8353,165.158,T,V,U,0BN3L2H8J2,Z0LOI,g
18.1318,9.4712,2.1281,0.5086,0.2864,-41.5014,20.8547,-4.8252,38.1823,156.8649,S,Y,V,R05HC1XQHS,E3ARR,h
75.596,13.0069,2.8354,0.2805,0.1833,-113.87,44.7505,-7.5942,5.9909,248.281,W,Z,Y,ZCLJ04WO96,GLAHQ,g
18.3682,10.5026,2.2095,0.5556,0.2994,0.3493,-4.7146,-5.4332,63.084,115.972,R,V,U,4Q0V2TI2QV,BPKU0,g
34.3304,17.5065,2.6010000000000004,0.3308,0.1717,18.4276,25.0693,14.005999999999998,34.4278,182.817,V,T,V,6VWCSIKVW4,OZ2FQ,g
177.3946,84.84700000000001,3.3416,0.1725,0.0988,-312.9195,-127.8297,80.7389,84.1682,302.2098,Y,Z,T,FSJRQOHJYI,40UFW,h
22.2487,0.0,2.2565,0.8199,0.4349,-22.3546,-17.0073,-0.0001,28.019,110.61,Q,X,V,JZSFZD95HD,6GK6K,g
26.2219,8.8622,2.4556,0.5534,0.324,29.8097,19.9212,6.5489,5.151,81.6524,R,R,Y,K0FLDPSQH9,KVQB9,h
56.2287,29.0967,3.5475,0.1607,0.0855,58.9663,39.5737,-20.7087,7.4349,166.96,Z,Q,X,17J7NWEH1N,P6LT6,g
82.5121,32.6518,3.5410000000000004,0.1332,0.0678,96.6872,71.9971,30.0261,2.123,252.681,Z,Q,Z,C6N4YWGBWU,ANM8V,g
20.6588,14.6607,2.5717,0.5442,0.3445,21.3443,17.0625,-7.6434,18.3184,246.402,S,S,W,6NGIKT9V4C,WSSOR,g
18.7913,12.854,2.541,0.5928,0.4101,9.5258,16.0255,8.3794,62.735,240.409,R,U,U,69BOROJJZ6,22I5K,h
12.976,10.3524,2.3865,0.7639,0.5236,12.3762,5.9192,4.0378,0.764,168.262,Q,U,Z,YC87U18STM,8T0SR,g
42.3088,9.8857,2.8017,0.3883,0.2281,-4.7173,17.4809,-5.4394,29.9953,105.824,U,W,V,PD12J8UFS1,L8GPU,h
37.8211,15.1137,2.7232,0.3074,0.1975,-28.9226,8.6506,10.3545,66.9024,204.5065,V,Y,T,V4375EHWXS,23VPC,h
46.7377,8.3832,2.7473,0.4547,0.2578,-7.3423,19.9418,-9.9093,78.1362,245.9702,T,W,T,71TTN1O4QK,4BU2D,h
36.8621,14.2671,2.7896,0.3539,0.2183,19.526,30.4941,-7.6983,14.4244,157.392,V,T,W,XG6PI3DFV7,3NKNB,g
15.5675,11.7632,2.3636,0.6407,0.4004,-0.5808,1.7487,7.7898,62.452,170.972,R,V,U,5NOJAN6JTI,K1AQV,g
20.353,16.9312,2.3454,0.5372,0.3183,14.4157,15.0899,9.7636,77.1768,216.018,S,T,T,2CEQT9GTRO,ZXKPY,h
107.7974,19.0251,3.1179,0.2478,0.1498,-88.4741,56.679,7.3541,47.4624,288.7697,X,Z,U,W2BWBLT85D,S17C6,h
172.1839,43.3246,3.2396,0.2654,0.1766,-132.9433,15.8309,14.4712,49.4642,291.7601,W,Z,U,Y52U5WXEFF,ZVEA6,h
20.4837,6.8753,2.1414,0.7798,0.4513,20.3073,14.7353,5.6379,6.6610000000000005,179.298,Q,S,Y,WBQ7F92XIG,J2JOU,g
39.2192,14.1085,2.8534,0.4064,0.2306,36.9605,31.7324,5.2607,9.1923,225.515,U,R,X,B7MQ107UAI,LEYO0,g
45.2264,23.9562,2.7524,0.2882,0.1512,-52.2747,-28.645,-19.3284,49.0018,266.532,W,Y,U,SVH0R3E5S0,RW6OB,h
21.1449,6.7911,2.2565,0.7479,0.446,21.1667,14.6204,6.1983,0.2884,73.0449,Q,S,Z,LMPXAHV8RP,O8NPI,g
39.3534,18.6073,3.0177,0.2544,0.1359,7.5434,-18.5252,14.6388,3.759,190.377,X,U,Y,XH60H6AZBX,IYFH3,g
16.5471,11.2976,2.2041,0.5938,0.3781,-0.7853,4.1978,-7.3818,55.8503,92.8949,R,V,U,BO0D307PK4,2M59D,g
119.0819,22.7248,3.3264,0.1813,0.1333,-97.1998,53.6097,-29.2594,42.2964,271.6877,Y,Z,U,7QZVIE9WV5,D1O40,h
24.0751,15.5448,2.635,0.3986,0.2051,11.5412,13.5736,10.4314,25.081,138.319,U,U,V,26N1YEAONL,UHQEW,h
91.3763,33.8905,3.8081,0.165,0.0877,-75.5898,68.6722,-13.9476,3.0507,345.136,Y,Z,Y,9JZ9U0HZJB,NBGTX,g
32.6557,14.4534,2.8267,0.4098,0.2198,-8.3825,23.8199,-6.8912,21.475,227.561,T,W,W,BCV3MNC5MI,BT461,g
197.5952,64.7036,3.5323,0.1451,0.0614,-182.3144,-83.1542,60.3853,67.8974,217.506,Z,Z,T,7S0CO72KC0,RGSF0,h
42.8278,15.6132,2.6469,0.3788,0.2311,19.0315,-22.1139,10.1236,1.5938,199.1,U,T,Z,PSOYJ3Y7DQ,L014S,g
21.4699,11.1525,2.1553,0.5594,0.3112,-14.0051,-18.8549,7.0017,65.5712,56.1808,R,W,T,2XQARRCAYD,8HWIS,g
76.0056,8.8529,2.4362,0.4396,0.2656,-33.1559,-50.8936,8.6123,55.029,154.204,T,Y,U,Z1I64EKOPL,B1VU7,h
56.6255,26.505,3.5083,0.1914,0.0973,39.5508,43.4081,-18.9697,5.3505,234.588,Y,R,Y,US4EU3PMVB,852CS,g
23.0957,17.2973,2.5315,0.4002,0.2217,-37.4065,-11.6192,-12.7428,69.3006,156.1766,U,Y,T,ATX1EXHGJN,UWZXO,h
26.0516,16.0952,2.7122,0.4398,0.2671,15.6886,4.7369,5.973,11.9463,97.0772,T,T,X,CPK8WOZQO8,ODFHI,h
